ord_value,organism_name,organism_category
"100,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
10000 coagulase negative staphylococcus species,staphylococcus_coagneg,staphylococcus (coag -)
"110,000 cgt coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"110,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"120,000 coagulase negative staphylococcus species strain 1",staphylococcus_coagneg,staphylococcus (coag -)
"120,000 coagulase negative staphylococcus species strain 2",staphylococcus_coagneg,staphylococcus (coag -)
"130,000 cgt coagulase negative staphylococcus species strain 1",staphylococcus_coagneg,staphylococcus (coag -)
"130,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"150,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"170,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"170,000 coagulase negative staphylococcus species strain 1",staphylococcus_coagneg,staphylococcus (coag -)
"20,000  coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"20,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
20.000 cgt coagulase negative staphylococcus species,staphylococcus_coagneg,staphylococcus (coag -)
"200,000 coagulase negative staphylococcus species strain 2",staphylococcus_coagneg,staphylococcus (coag -)
20000 coagulase negative staphylococcus species strain 2,staphylococcus_coagneg,staphylococcus (coag -)
"210,000 cgt coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"220,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"250,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"270,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"30,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"350,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"370,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"40,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"400,000 coagulase negative staphylococcus species strain 1",staphylococcus_coagneg,staphylococcus (coag -)
4200000 coagulase negative staphylococcus species,staphylococcus_coagneg,staphylococcus (coag -)
"50,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"530,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"60,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"630,000 coagulase negative staphylococcus species strain 1",staphylococcus_coagneg,staphylococcus (coag -)
"670,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"70,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"720,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"730,000 coagulase negative staphylococcus species strain 1",staphylococcus_coagneg,staphylococcus (coag -)
"80,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
"90,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
and coagulase negative staphylococcus species,staphylococcus_coagneg,staphylococcus (coag -)
coagulase negative staphylococcus not staphylococcus saprophyticus,staphylococcus_coagneg,staphylococcus (coag -)
coagulase negative staphylococcus species,staphylococcus_coagneg,staphylococcus (coag -)
coagulase negative staphylococcus species and coagulase negative staphylococcus  species,staphylococcus_coagneg,staphylococcus (coag -)
coagulase negative staphylococcus species strain 1,staphylococcus_coagneg,staphylococcus (coag -)
coagulase negative staphylococcus species strain 2,staphylococcus_coagneg,staphylococcus (coag -)
coagulase negative staphylococcus species strain 3,staphylococcus_coagneg,staphylococcus (coag -)
"corr 10,000 coagulase negative staphylococcus species",staphylococcus_coagneg,staphylococcus (coag -)
staph coagulase-negative,staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase negative,staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase-negative,staphylococcus_coagneg,staphylococcus (coag -)
"staphylococcus coagulase-negative , not s. lugdunensis",staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase-negative confirmed,staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase-negative considered part of endogenous flora,staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase-negative not lugdunensis,staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase-negative not lugdunesis,staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase-negative not staphylococcus lugdunensis,staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase-negative previously identified,staphylococcus_coagneg,staphylococcus (coag -)
staphylococcus coagulase-negative xxpattern of growth suggests org is a contaminant,staphylococcus_coagneg,staphylococcus (coag -)
"staphylococcus coagulase-negative, not saprophyticus",staphylococcus_coagneg,staphylococcus (coag -)
"staphylococcus coagulase-negative, not saprophyticus confirmed",staphylococcus_coagneg,staphylococcus (coag -)
"staphylococcus coagulase-negative, not saprophyticus considered part of endogenous flora",staphylococcus_coagneg,staphylococcus (coag -)
"staphylococcus coagulase-negative, not saprophyticus previously identified",staphylococcus_coagneg,staphylococcus (coag -)
"220,000 staphylococcus cohnii",staphylococcus_cohnii,staphylococcus (coag -)
staphylococcus cohnii,staphylococcus_cohnii,staphylococcus (coag -)
staphylococcus cohnii subsp. cohnii,staphylococcus_cohnii,staphylococcus (coag -)
staphylococcus coagulase-negative further identified as staphylococcus epidermidis,staphylococcus_epidermidis,staphylococcus (coag -)
"^staphylococcus epidermidis 1, 2, 3.",staphylococcus_epidermidis,staphylococcus (coag -)
^staphylococcus epidermidis strain 2 and,staphylococcus_epidermidis,staphylococcus (coag -)
"1,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"10,000 cgt staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"10,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"100,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"100,000 staphylococcus epidermidis strain 2",staphylococcus_epidermidis,staphylococcus (coag -)
10000 staphylococcus epidermidis,staphylococcus_epidermidis,staphylococcus (coag -)
"110,000 staphylococcus epidermidis strain 1",staphylococcus_epidermidis,staphylococcus (coag -)
"130,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"140,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"160,000 staphylococcus epidermidis strain 2",staphylococcus_epidermidis,staphylococcus (coag -)
"20,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"200,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
20000 staphylococcus epidermidis,staphylococcus_epidermidis,staphylococcus (coag -)
"240,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"250,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"30,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"300,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
30000 staphylococcus epidermidis,staphylococcus_epidermidis,staphylococcus (coag -)
"330,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"40,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"400,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"460,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"490,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"50,000 cgt staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"50,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"60,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"70,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"80,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"800,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
"90,000 staphylococcus epidermidis",staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis (two anaerobic bottles sent),staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis bottle 2,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis bottle1,staphylococcus_epidermidis,staphylococcus (coag -)
"staphylococcus epidermidis for susceptibility results, refer to culture t51321",staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis in both anaerobic bottles,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis in two botles,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis is resistant to methicillin and cefazolin,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis strain 1,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis strain 2,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis strain 3,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis strain 4,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis strain 5,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis x2,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis confirmed,staphylococcus_epidermidis,staphylococcus (coag -)
staphylococcus epidermidis previously identified,staphylococcus_epidermidis,staphylococcus (coag -)
"10,000 staphylococcus haemolyticus",staphylococcus_haemolyticus,staphylococcus (coag -)
"130,000 staphylococcus haemolyticus",staphylococcus_haemolyticus,staphylococcus (coag -)
"140,000 staphylococcus haemolyticus",staphylococcus_haemolyticus,staphylococcus (coag -)
"20,000 cgt staphylococcus haemolyticus",staphylococcus_haemolyticus,staphylococcus (coag -)
"30,000 cgt staphylococcus haemolyticus",staphylococcus_haemolyticus,staphylococcus (coag -)
"30,000 staphylococcus haemolyticus",staphylococcus_haemolyticus,staphylococcus (coag -)
"500,000 staphylococcus haemolyticus",staphylococcus_haemolyticus,staphylococcus (coag -)
staphylococcus haemolyticus,staphylococcus_haemolyticus,staphylococcus (coag -)
staphylococcus haemolyticus bottle 1and 2,staphylococcus_haemolyticus,staphylococcus (coag -)
staphylococcus haemolyticus strain 1,staphylococcus_haemolyticus,staphylococcus (coag -)
staphylococcus haemolyticus strain 2,staphylococcus_haemolyticus,staphylococcus (coag -)
^staphylococcus hominis no 1 & 2,staphylococcus_hominis,staphylococcus (coag -)
^staphylococcus hominis x2,staphylococcus_hominis,staphylococcus (coag -)
"10,000 staphylococcus hominis",staphylococcus_hominis,staphylococcus (coag -)
10000 staphylococcus hominis,staphylococcus_hominis,staphylococcus (coag -)
"20,000 staphylococcus hominis",staphylococcus_hominis,staphylococcus (coag -)
"30,000 staphylococcus hominis",staphylococcus_hominis,staphylococcus (coag -)
"40,000 staphylococcus hominis",staphylococcus_hominis,staphylococcus (coag -)
staphylococcus hominis,staphylococcus_hominis,staphylococcus (coag -)
staphylococcus hominis strain 1,staphylococcus_hominis,staphylococcus (coag -)
staphylococcus hominis strain 2,staphylococcus_hominis,staphylococcus (coag -)
staphylococcus hominis previously identified,staphylococcus_hominis,staphylococcus (coag -)
^staphylococcus lugdunensis times 2,staphylococcus_lugdunensis,staphylococcus (coag -)
"10,000 staphylococcus lugdunensis",staphylococcus_lugdunensis,staphylococcus (coag -)
"100,000 staphylococcus lugdunensis",staphylococcus_lugdunensis,staphylococcus (coag -)
"130,000 staphylococcus lugdunensis",staphylococcus_lugdunensis,staphylococcus (coag -)
"30,000 staphylococcus lugdunensis",staphylococcus_lugdunensis,staphylococcus (coag -)
"780,000 cgt staphylococcus lugdunensis",staphylococcus_lugdunensis,staphylococcus (coag -)
staphylococcus lugdunensis,staphylococcus_lugdunensis,staphylococcus (coag -)
staphylococcus lugdunensis strain 1,staphylococcus_lugdunensis,staphylococcus (coag -)
staphylococcus lugdunensis strain 2,staphylococcus_lugdunensis,staphylococcus (coag -)
staphylococcus pasteuri,staphylococcus_pasteuri,staphylococcus (coag -)
staphylococcus petrasii,staphylococcus_petrasii,staphylococcus (coag -)
staphylococcus pettenkoferi,staphylococcus_pettenkoferi,staphylococcus (coag -)
staphylococcus piscifermentans,staphylococcus_piscifermentans,staphylococcus (coag -)
staphylococcus saccharolyticus,staphylococcus_saccharolyticus,staphylococcus (coag -)
