ord_value,organism_name,organism_category,,
"170,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 1",staphylococcus_coagneg,Staphylococcus (coag-),,
"20,000  COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"20,000 CGT STAPHYLOCOCCUS HAEMOLYTICUS",staphylococcus_haemolyticus,Staphylococcus (coag-),,
"20,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"20,000 STAPHYLOCOCCUS CAPITIS",staphylococcus_capitis,Staphylococcus (coag-),,
"20,000 STAPHYLOCOCCUS CAPRAE",staphylococcus_caprae,Staphylococcus (coag-),,
"20,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"20,000 STAPHYLOCOCCUS HOMINIS",staphylococcus_hominis,Staphylococcus (coag-),,
20.000 CGT COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES,staphylococcus_coagneg,Staphylococcus (coag-),,
"200,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 2",staphylococcus_coagneg,Staphylococcus (coag-),,
"200,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
20000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 2,staphylococcus_coagneg,Staphylococcus (coag-),,
20000 STAPHYLOCOCCUS EPIDERMIDIS,staphylococcus_epidermidis,Staphylococcus (coag-),,
"210,000 CGT COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"220,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"220,000 STAPHYLOCOCCUS COHNII",staphylococcus_cohnii,Staphylococcus (coag-),,
"240,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"250,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"250,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"270,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"30,000 CGT STAPHYLOCOCCUS HAEMOLYTICUS",staphylococcus_haemolyticus,Staphylococcus (coag-),,
"30,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"30,000 STAPHYLOCOCCUS CAPITIS",staphylococcus_capitis,Staphylococcus (coag-),,
"30,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"30,000 STAPHYLOCOCCUS HAEMOLYTICUS",staphylococcus_haemolyticus,Staphylococcus (coag-),,
"30,000 STAPHYLOCOCCUS HOMINIS",staphylococcus_hominis,Staphylococcus (coag-),,
"30,000 STAPHYLOCOCCUS LUGDUNENSIS",staphylococcus_lugdunensis,Staphylococcus (coag-),,
"300,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
30000 STAPHYLOCOCCUS EPIDERMIDIS,staphylococcus_epidermidis,Staphylococcus (coag-),,
"330,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"350,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"370,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"40,000 CGT STAPHYLOCOCCUS SIMULANS",staphylococcus_simulans,Staphylococcus (coag-),,
"40,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"40,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"40,000 STAPHYLOCOCCUS HOMINIS",staphylococcus_hominis,Staphylococcus (coag-),,
"400,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 1",staphylococcus_coagneg,Staphylococcus (coag-),,
"400,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
4200000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES,staphylococcus_coagneg,Staphylococcus (coag-),,
"460,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"490,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"50,000 CGT STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"50,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"50,000 STAPHYLOCOCCUS CAPITIS",staphylococcus_capitis,Staphylococcus (coag-),,
"50,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"500,000 STAPHYLOCOCCUS HAEMOLYTICUS",staphylococcus_haemolyticus,Staphylococcus (coag-),,
"530,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"60,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"60,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"630,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 1",staphylococcus_coagneg,Staphylococcus (coag-),,
"670,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"70,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"70,000 STAPHYLOCOCCUS CAPITIS",staphylococcus_capitis,Staphylococcus (coag-),,
"70,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"720,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"730,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 1",staphylococcus_coagneg,Staphylococcus (coag-),,
"780,000 CGT STAPHYLOCOCCUS LUGDUNENSIS",staphylococcus_lugdunensis,Staphylococcus (coag-),,
"80,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"80,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"800,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
"90,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
"90,000 STAPHYLOCOCCUS EPIDERMIDIS",staphylococcus_epidermidis,Staphylococcus (coag-),,
AND COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES,staphylococcus_coagneg,Staphylococcus (coag-),,
COAGULASE NEGATIVE STAPHYLOCOCCUS NOT STAPHYLOCOCCUS SAPROPHYTICUS,staphylococcus_coagneg,Staphylococcus (coag-),,
COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES,staphylococcus_coagneg,Staphylococcus (coag-),,
COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES AND COAGULASE NEGATIVE STAPHYLOCOCCUS  SPECIES,staphylococcus_coagneg,Staphylococcus (coag-),,
COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 1,staphylococcus_coagneg,Staphylococcus (coag-),,
COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 2,staphylococcus_coagneg,Staphylococcus (coag-),,
COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES STRAIN 3,staphylococcus_coagneg,Staphylococcus (coag-),,
"CORR 10,000 COAGULASE NEGATIVE STAPHYLOCOCCUS SPECIES",staphylococcus_coagneg,Staphylococcus (coag-),,
STAPHYLOCOCCUS AURICULARIS,staphylococcus_auricularis,Staphylococcus (coag-),,
STAPHYLOCOCCUS CAPITIS,staphylococcus_capitis,Staphylococcus (coag-),,
STAPHYLOCOCCUS CAPITIS BOTTLE 1,staphylococcus_capitis,Staphylococcus (coag-),,
STAPHYLOCOCCUS CAPITIS STRAIN 1,staphylococcus_capitis,Staphylococcus (coag-),,
STAPHYLOCOCCUS CAPITIS STRAIN 2,staphylococcus_capitis,Staphylococcus (coag-),,
STAPHYLOCOCCUS CAPRAE,staphylococcus_caprae,Staphylococcus (coag-),,
STAPHYLOCOCCUS CARNOSUS,staphylococcus_carnosus,Staphylococcus (coag-),,
STAPHYLOCOCCUS COAGULASE NEGATIVE,staphylococcus_coagneg,Staphylococcus (coag-),,
STAPHYLOCOCCUS COHNII,staphylococcus_cohnii,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS (TWO ANAEROBIC BOTTLES SENT),staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS BOTTLE 2,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS BOTTLE1,staphylococcus_epidermidis,Staphylococcus (coag-),,
"STAPHYLOCOCCUS EPIDERMIDIS FOR SUSCEPTIBILITY RESULTS, REFER TO CULTURE T51321",staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS IN BOTH ANAEROBIC BOTTLES,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS IN TWO BOTLES,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS IS RESISTANT TO METHICILLIN AND CEFAZOLIN,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS STRAIN 1,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS STRAIN 2,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS STRAIN 3,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS STRAIN 4,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS STRAIN 5,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS EPIDERMIDIS X2,staphylococcus_epidermidis,Staphylococcus (coag-),,
STAPHYLOCOCCUS HAEMOLYTICUS,staphylococcus_haemolyticus,Staphylococcus (coag-),,
STAPHYLOCOCCUS HAEMOLYTICUS BOTTLE 1AND 2,staphylococcus_haemolyticus,Staphylococcus (coag-),,
STAPHYLOCOCCUS HAEMOLYTICUS STRAIN 1,staphylococcus_haemolyticus,Staphylococcus (coag-),,
STAPHYLOCOCCUS HAEMOLYTICUS STRAIN 2,staphylococcus_haemolyticus,Staphylococcus (coag-),,
STAPHYLOCOCCUS HOMINIS,staphylococcus_hominis,Staphylococcus (coag-),,
STAPHYLOCOCCUS HOMINIS STRAIN 1,staphylococcus_hominis,Staphylococcus (coag-),,
STAPHYLOCOCCUS HOMINIS STRAIN 2,staphylococcus_hominis,Staphylococcus (coag-),,
STAPHYLOCOCCUS LUGDUNENSIS,staphylococcus_lugdunensis,Staphylococcus (coag-),,
STAPHYLOCOCCUS LUGDUNENSIS STRAIN 1,staphylococcus_lugdunensis,Staphylococcus (coag-),,
STAPHYLOCOCCUS LUGDUNENSIS STRAIN 2,staphylococcus_lugdunensis,Staphylococcus (coag-),,
STAPHYLOCOCCUS PASTEURI,staphylococcus_pasteuri,Staphylococcus (coag-),,
STAPHYLOCOCCUS SAPROPHYTICUS,staphylococcus_saprophyticus ,Staphylococcus (coag-),,
STAPHYLOCOCCUS SCHLEIFERI,staphylococcus_schleiferi,Staphylococcus (coag-),,
STAPHYLOCOCCUS SCIURI,staphylococcus_sciuri,Staphylococcus (coag-),,
STAPHYLOCOCCUS SIMULANS,staphylococcus_simulans,Staphylococcus (coag-),,
STAPHYLOCOCCUS WARNERI,staphylococcus_warneri,Staphylococcus (coag-),,
STAPHYLOCOCCUS WARNERI STRAIN 1,staphylococcus_warneri,Staphylococcus (coag-),,
STAPHYLOCOCCUS WARNERI STRAIN 2,staphylococcus_warneri,Staphylococcus (coag-),,
STAPHYLOCOCCUS XYLOSUS,staphylococcus_xylosus,Staphylococcus (coag-),,
staphylococcus species,staphylococcus_sp,Staphylococcus (NOS),,
"^STREPTOCOCCUS AGALACTIAE, GROUP B BY SEROTYPING  X2",streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
"^STREPTOCOCCUS AGALACTIAE, GROUP B BY SEROTYPING 1 AND 2",streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
"^STREPTOCOCCUS AGALACTIAE, GROUP B BY SEROTYPING NO1 AND NO2",streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS ANGINOSUS GROUP NO1 AND NO2,streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS DYSGALACTIAE NO1 AND  NO2.,streptococcus_dysgalactiae,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS DYSGALACTIAE X 2,streptococcus_dysgalactiae,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS DYSGALACTIAE X2,streptococcus_dysgalactiae,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS MITIS GROUP X2,streptococcus_mitis,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS PNEUMONIAE  X 2,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS PNEUMONIAE  X2,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS PNEUMONIAE 1 AND 2,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS PNEUMONIAE X 2,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
^STREPTOCOCCUS PNEUMONIAE X2,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"1,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"10,000 STREPTOCOCCUS ANGINOSUS GROUP",streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
"10,000 STREPTOCOCCUS ORALIS",streptococcus_oralis,Streptococcus (all species except Enterococcus),,
"10,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"140,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"20,000 STREPTOCOCCUS ANGINOSUS",streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
"20,000 STREPTOCOCCUS ANGINOSUS GROUP",streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
"20,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
200 STREPTOCOCCUS PNEUMONIAE,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"200,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"3,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"30,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
30000 STREPTOCOCCUS ANGINOSUS GROUP,streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
"40,000 CGT STREPTOCOCCUS MITIS GROUP",streptococcus_mitis,Streptococcus (all species except Enterococcus),,
"40,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
4200 STREPTOCOCCUS PNEUMONIAE,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"450,000 STREPTOCOCCUS INTERMEDIUS",streptococcus_intermedius,Streptococcus (all species except Enterococcus),,
"50,000 CGT STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"57,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"6,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"66,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"7,000 STREPTOCOCCUS PNEUMONIAE",streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
"90,000 STREPTOCOCCUS AGALACTIAE",streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
ALPHA HEMOLYTIC STREPTOCOCCI,streptococcus_alphahemolytic,Streptococcus (all species except Enterococcus),,
ALPHA HEMOLYTIC STREPTOCOCCI STRAIN 1,streptococcus_alphahemolytic,Streptococcus (all species except Enterococcus),,
ALPHA HEMOLYTIC STREPTOCOCCI STRAIN 2,streptococcus_alphahemolytic,Streptococcus (all species except Enterococcus),,
"BETA HEMOLYTIC STREPTOCOCCI, GROUP C",streptococcus_betahemolytic,Streptococcus (all species except Enterococcus),,
"BETA HEMOLYTIC STREPTOCOCCI, GROUP F",streptococcus_betahemolytic,Streptococcus (all species except Enterococcus),,
"BETA HEMOLYTIC STREPTOCOCCI, GROUP G",streptococcus_betahemolytic,Streptococcus (all species except Enterococcus),,
"BETA HEMOLYTIC STREPTOCOCCI, GROUP G STRAIN 1",streptococcus_betahemolytic,Streptococcus (all species except Enterococcus),,
"BETA HEMOLYTIC STREPTOCOCCI, GROUP G STRAIN 2",streptococcus_betahemolytic,Streptococcus (all species except Enterococcus),,
"BETA HEMOLYTIC STREPTOCOCCI, UNABLE TO GROUP",streptococcus_betahemolytic,Streptococcus (all species except Enterococcus),,
"GROUP B STREP ALSO ISOLATED, MAY INDICATE GENITAL TRACT COLONIZATION.",streptococcus_groupb,Streptococcus (all species except Enterococcus),,
NON-HEMOLYTIC STREPTOCOCCI,streptococcus_nonhemolytic,Streptococcus (all species except Enterococcus),,
NON-HEMOLYTIC STREPTOCOCCI STRAIN 1,streptococcus_nonhemolytic,Streptococcus (all species except Enterococcus),,
NON-HEMOLYTIC STREPTOCOCCI STRAIN 2,streptococcus_nonhemolytic,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS AGALACTIAE,streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS AGALACTIAE (GROUP B BY SEROTYPING),streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
"STREPTOCOCCUS AGALACTIAE, GROUP B BY SEROTYPING",streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
"STREPTOCOCCUS AGALACTIAE, GROUP B BY SEROTYPING STRAIN 1",streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
"STREPTOCOCCUS AGALACTIAE, GROUP B BY SEROTYPING STRAIN 2",streptococcus_agalactiae,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS ANGINOSUS,streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS ANGINOSUS GROUP,streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS ANGINOSUS GROUP STRAIN 1,streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS ANGINOSUS GROUP STRAIN 2,streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS ANGINOSUS STRAIN 1,streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS ANGINOSUS STRAIN 2,streptococcus_anginosus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS BOVIS GROUP,streptococcus_bovis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS CANIS,streptococcus_canis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS CONSTELLATUS,streptococcus_constellatus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS CRISTATUS,streptococcus_cristatus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS DYSGALACTIAE,streptococcus_dysgalactiae,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS DYSGALACTIAE STRAIN 1,streptococcus_dysgalactiae,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS DYSGALACTIAE STRAIN 2,streptococcus_dysgalactiae,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS EQUI,streptococcus_equi,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS GALLOLYTICUS (BOVIS GROUP),streptococcus_gallolyticus,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS GORDONII,streptococcus_gordonii,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS INFANTARIUS,streptococcus_infantarius,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS INTERMEDIUS,streptococcus_intermedius,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MITIS,streptococcus_mitis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MITIS GROUP,streptococcus_mitis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MITIS GROUP IN 2 ANAEROBIC BOTTLES,streptococcus_mitis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MITIS GROUP STRAIN 1,streptococcus_mitis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MITIS GROUP STRAIN 2,streptococcus_mitis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MITIS STRAIN 1,streptococcus_mitis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MITIS STRAIN 2,streptococcus_mitis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MUTANS,streptococcus_mutans,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS MUTANS GROUP,streptococcus_mutans,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS ORALIS,streptococcus_oralis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS PARASANGUINIS,streptococcus_parasanguinis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS PNEUMONIAE,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS PNEUMONIAE STRAIN 1,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS PNEUMONIAE STRAIN 2,streptococcus_pneumoniae,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS PSEUDOPNEUMONIAE,streptococcus_pseudopneumonia,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS PYOGENES,streptococcus_pyogenes,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS PYOGENES (GROUP A BY SEROTYPING),streptococcus_pyogenes,Streptococcus (all species except Enterococcus),,
"STREPTOCOCCUS PYOGENES, GROUP A BY SEROTYPING",streptococcus_pyogenes,Streptococcus (all species except Enterococcus),,
"STREPTOCOCCUS PYOGENES, GROUP A BY SEROTYPING STRAIN 1",streptococcus_pyogenes,Streptococcus (all species except Enterococcus),,
"STREPTOCOCCUS PYOGENES, GROUP A BY SEROTYPING STRAIN 2",streptococcus_pyogenes,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SALIVARIUS,streptococcus_salivarius,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SALIVARIUS GROUP,streptococcus_salivarius,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SALIVARIUS STRAIN 1,streptococcus_salivarius,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SALIVARIUS STRAIN 2,streptococcus_salivarius,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SANGUINIS,streptococcus_sanguinis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SANGUINIS STRAIN 1,streptococcus_sanguinis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SANGUINIS STRAIN 2,streptococcus_sanguinis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SANGUINIS STRAIN 3,streptococcus_sanguinis,Streptococcus (all species except Enterococcus),,
STREPTOCOCCUS SANGUINUS GROUP,streptococcus_sanguinis,Streptococcus (all species except Enterococcus),,
nutritionally variant streptococci,Streptococcus _sp,Streptococcus (all species except Enterococcus),,
2+ acid fast bacilli seen,"Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)","Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)",,
1+ acid fast bacilli seen,"Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)","Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)",,
2+ positive acid fast stain,"Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)","Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)",,
3+ acid fast bacili seen,"Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)","Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)",,
4+ acid fast bacilli seen,"Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)","Tuberculosis (NOS, AFB, acid fast bacillus, Koch bacillus)",,
yeast pseudohyphae,Yeast (NOS),Yeast (NOS),,
yeast,Yeast (NOS),Yeast (NOS),,
saccharomyces cerevisiae,Yeast (NOS),Yeast (NOS),,
"yeast, resembling cryptococcus species",Yeast (NOS),Yeast (NOS),,
hyphal elements,Yeast (NOS),Yeast (NOS),,
"hyphae, non septate",Yeast (NOS),Yeast (NOS),,
yeast resembling blastomyces dermatitidis,Yeast (NOS),Yeast (NOS),,
exophiala (wangiella) dermatitidis,exophiala_dermatitidis,Yeast (NOS),,
"yeast, not candida albicans",Yeast (NOS),Yeast (NOS),,
cokeromyces recurvatus,cokeromyces_recurvatus,Yeast (NOS),,
rhodotorula mucilaginosa,rhodotorula_mucilaginosa,Yeast (NOS),,
"yeast, resembling malassezia",Yeast (NOS),Yeast (NOS),,
